1,Dun Morogh
3988,Kamagua
3989,Garvan's Reef
3990,Scalawag Point
3991,New Agamand
3992,The Ancient Lift
3993,Westguard Turret
3994,Halgrind
3995,The Laughing Stand
3996,Baelgun's Excavation Site
3997,Explorers' League Outpost
3998,Westguard Keep
3999,Steel Gate
4000,Vengeance Landing
4001,Baleheim
4002,Skorn
4003,Fort Wildervar
4004,Vileprey Village
4005,Ivald's Ruin
4006,Gjalerbron
4007,Tomb of the Lost Kings
4008,Shartuul's Transporter
4009,Illidari Training Grounds
4010,Mudsprocket
4018,Camp Winterhoof
4019,Development Land
4020,Mightstone Quarry
4021,Bloodspore Plains
4022,Gammoth
4023,Amber Ledge
4024,Coldarra
4025,The Westrift
4026,The Transitus Stair
4027,Coast of Echoes
4028,Riplash Strand
4029,Riplash Ruins
4030,Coast of Idols
4031,Pal'ea
4032,Valiance Keep
4033,Winterfin Village
4034,The Borean Wall
4035,The Geyser Fields
4036,Fizzcrank Pumping Station
4037,Taunka'le Village
4038,Magnamoth Caverns
4039,Coldrock Quarry
4040,Njord's Breath Bay
4041,Kaskala
4042,Transborea
4043,The Flood Plains
4046,Direhorn Post
4047,Nat's Landing
4048,Ember Clutch
4049,Tabetha's Farm
4050,Derelict Strand
4051,The Frozen Glade
4052,The Vibrant Glade
4053,The Twisted Glade
4054,Rivenwood
4055,Caldemere Lake
4056,Utgarde Catacombs
4057,Shield Hill
4058,Lake Cauldros
4059,Cauldros Isle
4060,Bleeding Vale
4061,Giants' Run
4062,Apothecary Camp
4063,Ember Spear Tower
4064,Shattered Straits
4065,Gjalerhorn
4066,Frostblade Peak
4067,Plaguewood Tower
4068,West Spear Tower
4069,North Spear Tower
4070,Chillmere Coast
4071,Whisper Gulch
4072,Sub zone
4073,Winter's Terrace
4074,The Waking Halls
4075,Sunwell Plateau
4076,Reuse Me 7
4077,Sorlof's Strand
4078,Razorthorn Rise
4079,Frostblade Pass
4080,Isle of Quel'Danas
4081,The Dawnchaser
4082,The Sin'loren
4083,Silvermoon's Pride
4084,The Bloodoath
4085,Shattered Sun Staging Area
4086,Sun's Reach Sanctum
4087,Sun's Reach Harbor
4088,Sun's Reach Armory
4089,Dawnstar Village
4090,The Dawning Square
4091,Greengill Coast
4092,The Dead Scar
4093,The Sun Forge
4094,Sunwell Plateau
4095,Magisters' Terrace
4096,Claytön's WoWEdit Land
4097,Winterfin Caverns
4098,Glimmer Bay
4099,Winterfin Retreat
4100,The Culling of Stratholme
4101,Sands of Nasam
4102,Krom's Landing
4103,Nasam's Talon
4104,Echo Cove
4105,Beryl Point
4106,Garrosh's Landing
4107,Warsong Jetty
4108,Fizzcrank Airstrip
4109,Lake Kum'uya
4110,Farshire Fields
4111,Farshire
4112,Farshire Lighthouse
4113,Unu'pe
4114,Death's Stand
4115,The Abandoned Reach
4116,Scalding Pools
4117,Steam Springs
4118,Talramas
4119,Festering Pools
4120,The Nexus
4121,Transitus Shield
4122,Bor'gorok Outpost
4123,Magmoth
4124,The Dens of Dying
4125,Temple City of En'kilah
4126,The Wailing Ziggurat
4127,Steeljaw's Caravan
4128,Naxxanar
4129,Warsong Hold
4130,Plains of Nasam
4131,Magisters' Terrace
4132,Ruins of Eldra'nath
4133,Charred Rise
4134,Blistering Pool
4135,Spire of Blood
4136,Spire of Decay
4137,Spire of Pain
4138,Frozen Reach
4139,Parhelion Plaza
4140,The Dead Scar
4141,Torp's Farm
4142,Warsong Granary
4143,Warsong Slaughterhouse
4144,Warsong Farms Outpost
4145,West Point Station
4146,North Point Station
4147,Mid Point Station
4148,South Point Station
4149,D.E.H.T.A. Encampment
4150,Kaw's Roost
4151,Westwind Refugee Camp
4152,Moa'ki Harbor
4153,Indu'le Village
4154,Snowfall Glade
4155,The Half Shell
4156,Surge Needle
4157,Moonrest Gardens
4158,Stars' Rest
4159,Westfall Brigade Encampment
4160,Lothalor Woodlands
4161,Wyrmrest Temple
4162,Icemist Falls
4163,Icemist Village
4164,The Pit of Narjun
4165,Agmar's Hammer
4166,Lake Indu'le
4167,Obsidian Dragonshrine
4168,Ruby Dragonshrine
4169,Fordragon Hold
4170,Kor'kron Vanguard
4171,The Court of Skulls
4172,Angrathar the Wrathgate
4173,Galakrond's Rest
4174,The Wicked Coil
4175,Bronze Dragonshrine
4176,The Mirror of Dawn
4177,Wintergarde Keep
4178,Wintergarde Mine
4179,Emerald Dragonshrine
4180,New Hearthglen
4181,Crusader's Landing
4182,Sinner's Folly
4183,Azure Dragonshrine
4184,Path of the Titans
4185,The Forgotten Shore
4186,Venomspite
4187,The Crystal Vice
4188,The Carrion Fields
4189,Onslaught Base Camp
4190,Thorson's Post
4191,Light's Trust
4192,Frostmourne Cavern
4193,Scarlet Point
4194,Jintha'kalar
4195,Ice Heart Cavern
4196,Drak'Tharon Keep
4197,Wintergrasp
4198,Kili'ua's Atoll
4199,Silverbrook
4200,Vordrassil's Heart
4201,Vordrassil's Tears
4202,Vordrassil's Tears
4203,Vordrassil's Limb
4204,Amberpine Lodge
4205,Solstice Village
4206,Conquest Hold
4207,Voldrune
4208,Granite Springs
4209,Zeb'Halak
4210,Drak'Tharon Keep
4211,Camp Oneqwah
4212,Eastwind Shore
4213,The Broken Bluffs
4214,Boulder Hills
4215,Rage Fang Shrine
4216,Drakil'jin Ruins
4217,Blackriver Logging Camp
4218,Heart's Blood Shrine
4219,Hollowstone Mine
4220,Dun Argol
4221,Thor Modan
4222,Blue Sky Logging Grounds
4223,Maw of Neltharion
4224,The Briny Pinnacle
4225,Glittering Strand
4226,Iskaal
4227,Dragon's Fall
4228,The Oculus
4229,Prospector's Point
4230,Coldwind Heights
4231,Redwood Trading Post
4232,Vengeance Pass
4233,Dawn's Reach
4234,Naxxramas
4235,Heartwood Trading Post
4236,Evergreen Trading Post
4237,Spruce Point Post
4238,White Pine Trading Post
4239,Aspen Grove Post
4240,Forest's Edge Post
4241,Eldritch Heights
4242,Venture Bay
4243,Wintergarde Crypt
4244,Bloodmoon Isle
4245,Shadowfang Tower
4246,Wintergarde Mausoleum
4247,Duskhowl Den
4248,The Conquest Pit
4249,The Path of Iron
4250,Ruins of Tethys
4251,Silverbrook Hills
4252,The Broken Bluffs
4253,7th Legion Front
4254,The Dragon Wastes
4255,Ruins of Drak'Zin
4256,Drak'Mar Lake
4257,Dragonspine Tributary
4258,The North Sea
4259,Drak'ural
4260,Thorvald's Camp
4261,Ghostblade Post
4262,Ashwood Post
4263,Lydell's Ambush
4264,Halls of Stone
4265,The Nexus
4266,Harkor's Camp
4267,Vordrassil Pass
4268,Ruuna's Camp
4269,Shrine of Scales
4270,Drak'atal Passage
4271,Utgarde Pinnacle
4272,Halls of Lightning
4273,Ulduar
4275,The Argent Stand
4276,Altar of Sseratus
4277,Azjol-Nerub
4278,Drak'Sotra Fields
4279,Drak'Sotra
4280,Drak'Agal
4281,Acherus: The Ebon Hold
4282,The Avalanche
4283,The Lost Lands
4284,Nesingwary Base Camp
4285,The Seabreach Flow
4286,The Bones of Nozronn
4287,Kartak's Hold
4288,Sparktouched Haven
4289,The Path of the Lifewarden
4290,River's Heart
4291,Rainspeaker Canopy
4292,Frenzyheart Hill
4293,Wildgrowth Mangal
4294,Heb'Valok
4295,The Sundered Shard
4296,The Lifeblood Pillar
4297,Mosswalker Village
4298,Plaguelands: The Scarlet Enclave
4299,Kolramas
4300,Waygate
4302,The Skyreach Pillar
4303,Hardknuckle Clearing
4304,Sapphire Hive
4306,Mistwhisper Refuge
4307,The Glimmering Pillar
4308,Spearborn Encampment
4309,Drak'Tharon Keep
4310,Zeramas
4311,Reliquary of Agony
4312,Ebon Watch
4313,Thrym's End
4314,Voltarus
4315,Reliquary of Pain
4316,Rageclaw Den
4317,Light's Breach
4318,Pools of Zha'Jin
4319,Zim'Abwa
4320,Amphitheater of Anguish
4321,Altar of Rhunok
4322,Altar of Har'koa
4323,Zim'Torga
4324,Pools of Jin'Alai
4325,Altar of Quetz'lun
4326,Heb'Drakkar
4327,Drak'Mabwa
4328,Zim'Rhuk
4329,Altar of Mam'toth
4342,Acherus: The Ebon Hold
4343,New Avalon
4344,New Avalon Fields
4345,New Avalon Orchard
4346,New Avalon Town Hall
4347,Havenshire
4348,Havenshire Farms
4349,Havenshire Lumber Mill
4350,Havenshire Stables
4351,Scarlet Hold
4352,Chapel of the Crimson Flame
4353,Light's Point Tower
4354,Light's Point
4355,Crypt of Remembrance
4356,Death's Breach
4357,The Noxious Glade
4358,Tyr's Hand
4359,King's Harbor
4360,Scarlet Overlook
4361,Light's Hope Chapel
4362,Sinner's Folly
4363,Pestilent Scar
4364,Browman Mill
4365,Havenshire Mine
4366,Ursoc's Den
4367,The Blight Line
4368,The Bonefields
4369,Dorian's Outpost
4371,Mam'toth Crater
4372,Zol'Maz Stronghold
4373,Zol'Heb
4374,Rageclaw Lake
4375,Gundrak
4376,The Savage Thicket
4377,New Avalon Forge
4378,Dalaran Arena
4379,Valgarde
4380,Westguard Inn
4381,Waygate
4382,The Shaper's Terrace
4383,Lakeside Landing
4384,Strand of the Ancients
4385,Bittertide Lake
4386,Rainspeaker Rapids
4387,Frenzyheart River
4388,Wintergrasp River
4389,The Suntouched Pillar
4390,Frigid Breach
4391,Swindlegrin's Dig
4392,The Stormwright's Shelf
4393,Death's Hand Encampment
4394,Scarlet Tavern
4395,Dalaran
4396,Nozzlerust Post
4399,Farshire Mine
4400,The Mosslight Pillar
4401,Saragosa's Landing
4402,Vengeance Lift
4403,Balejar Watch
4404,New Agamand Inn
4405,Passage of Lost Fiends
4406,The Ring of Valor
4407,Hall of the Frostwolf
4408,Hall of the Stormpike
4411,Stormwind Harbor
4412,The Makers' Overlook
4413,The Makers' Perch
4414,Scarlet Tower
4415,The Violet Hold
4416,Gundrak
4417,Onslaught Harbor
4418,K3
4419,Snowblind Hills
4420,Snowblind Terrace
4421,Garm
4422,Brunnhildar Village
4423,Sifreldar Village
4424,Valkyrion
4425,The Forlorn Mine
4426,Bor's Breath River
4427,Argent Vanguard
4428,Frosthold
4429,Grom'arsh Crash-Site
4430,Temple of Storms
4431,Engine of the Makers
4432,The Foot Steppes
4433,Dragonspine Peaks
4434,Nidavelir
4435,Narvir's Cradle
4436,Snowdrift Plains
4437,Valley of Ancient Winters
4438,Dun Niffelem
4439,Frostfield Lake
4440,Thunderfall
4441,Camp Tunka'lo
4442,Brann's Base-Camp
4443,Gate of Echoes
4444,Plain of Echoes
4445,Ulduar
4446,Terrace of the Makers
4447,Gate of Lightning
4448,Path of the Titans
4449,Uldis
4450,Loken's Bargain
4451,Bor's Fall
4452,Bor's Breath
4453,Rohemdal Pass
4454,The Storm Foundry
4455,Hibernal Cavern
4456,Voldrune Dwelling
4457,Torseg's Rest
4458,Sparksocket Minefield
4459,Ricket's Folly
4460,Garm's Bane
4461,Garm's Rise
4462,Crystalweb Cavern
4463,Temple of Life
4464,Temple of Order
4465,Temple of Winter
4466,Temple of Invention
4467,Death's Rise
4468,The Dead Fields
4469,Dargath's Demise
4470,The Hidden Hollow
4471,Bernau's Happy Fun Land
4472,Frostgrip's Hollow
4473,The Frigid Tomb
4474,Twin Shores
4475,Zim'bo's Hideout
4476,Abandoned Camp
4477,The Shadow Vault
4478,Coldwind Pass
4479,Winter's Breath Lake
4480,The Forgotten Overlook
4481,Jintha'kalar Passage
4482,Arriga Footbridge
4483,The Lost Passage
4484,Bouldercrag's Refuge
4485,The Inventor's Library
4486,The Frozen Mine
4487,Frostfloe Deep
4488,The Howling Hollow
4489,Crusader Forward Camp
4490,Stormcrest
4491,Bonesnap's Camp
4492,Ufrang's Hall
4493,The Obsidian Sanctum
4494,Ahn'kahet: The Old Kingdom
4495,Fjorn's Anvil
4496,Jotunheim
4497,Savage Ledge
4498,Halls of the Ancestors
4499,The Blighted Pool
4500,The Eye of Eternity
4501,The Argent Vanguard
4502,Mimir's Workshop
4503,Ironwall Dam
4504,Valley of Echoes
4505,The Breach
4506,Scourgeholme
4507,The Broken Front
4508,Mord'rethar: The Death Gate
4509,The Bombardment
4510,Aldur'thar: The Desolation Gate
4511,The Skybreaker
4512,Orgrim's Hammer
4513,Ymirheim
4514,Saronite Mines
4515,The Conflagration
4516,Ironwall Rampart
4517,Weeping Quarry
4518,Corp'rethar: The Horror Gate
4519,The Court of Bones
4520,Malykriss: The Vile Hold
4521,Cathedral of Darkness
4522,Icecrown Citadel
4523,Icecrown Glacier
4524,Valhalas
4525,The Underhalls
4526,Njorndar Village
4527,Balargarde Fortress
4528,Kul'galar Keep
4529,The Crimson Cathedral
4530,Sanctum of Reanimation
4531,The Fleshwerks
4532,Vengeance Landing Inn
4533,Sindragosa's Fall
4534,Wildervar Mine
4535,The Pit of the Fang
4536,Frosthowl Cavern
4537,The Valley of Lost Hope
4538,The Sunken Ring
4539,The Broken Temple
4540,The Valley of Fallen Heroes
4541,Vanguard Infirmary
4542,Hall of the Shaper
4543,Temple of Wisdom
4544,Death's Breach
4545,Abandoned Mine
4546,Ruins of the Scarlet Enclave
4547,Halls of Stone
4548,Halls of Lightning
4549,The Great Tree
4550,The Mirror of Twilight
4551,The Twilight Rivulet
4552,The Decrepit Flow
4553,Forlorn Woods
4554,Ruins of Shandaral
4555,The Azure Front
4556,Violet Stand
4557,The Unbound Thicket
4558,Sunreaver's Command
4559,Windrunner's Overlook
4560,The Underbelly
4564,Krasus' Landing
4567,The Violet Hold
4568,The Eventide
4569,Sewer Exit Pipe
4570,Circle of Wills
4571,Silverwing Flag Room
4572,Warsong Flag Room
4575,Wintergrasp Fortress
4576,Central Bridge
4577,Eastern Bridge
4578,Western Bridge
4579,Dubra'Jin
4580,Crusaders' Pinnacle
4581,Flamewatch Tower
4582,Winter's Edge Tower
4583,Shadowsight Tower
4584,The Cauldron of Flames
4585,Glacial Falls
4586,Windy Bluffs
4587,The Forest of Shadows
4588,Blackwatch
4589,The Chilled Quagmire
4590,The Steppe of Life
4591,Silent Vigil
4592,Gimorak's Den
4593,The Pit of Fiends
4594,Battlescar Spire
4595,Hall of Horrors
4596,The Circle of Suffering
4597,Rise of Suffering
4598,Krasus' Landing
4599,Sewer Exit Pipe
4601,Dalaran Island
4602,Force Interior
4603,Vault of Archavon
4604,Gate of the Red Sun
4605,Gate of the Blue Sapphire
4606,Gate of the Green Emerald
4607,Gate of the Purple Amethyst
4608,Gate of the Yellow Moon
4609,Courtyard of the Ancients
4610,Landing Beach
4611,Westspark Workshop
4612,Eastspark Workshop
4613,Dalaran City
4614,The Violet Citadel Spire
4615,Naz'anak: The Forgotten Depths
4616,Sunreaver's Sanctuary
4617,Elevator
4618,Antonidas Memorial
4619,The Violet Citadel
4620,Magus Commerce Exchange
4621,UNUSED
4622,First Legion Forward Camp
4623,Hall of the Conquered Kings
4624,Befouled Terrace
4625,The Desecrated Altar
4626,Shimmering Bog
4627,Fallen Temple of Ahn'kahet
4628,Halls of Binding
4629,Winter's Heart
4630,The North Sea
4631,The Broodmother's Nest
4632,Dalaran Floating Rocks
4633,Raptor Pens
4635,Drak'Tharon Keep
4636,The Noxious Pass
4637,Vargoth's Retreat
4638,Violet Citadel Balcony
4639,Band of Variance
4640,Band of Acceleration
4641,Band of Transmutation
4642,Band of Alignment
4646,Ashwood Lake
4650,Iron Concourse
4652,Formation Grounds
4653,Razorscale's Aerie
4654,The Colossal Forge
4655,The Scrapyard
4656,The Conservatory of Life
4657,The Archivum
4658,Argent Tournament Grounds
4665,Expedition Base Camp
4666,Sunreaver Pavilion
4667,Silver Covenant Pavilion
4668,The Cooper Residence
4669,The Ring of Champions
4670,The Aspirants' Ring
4671,The Argent Valiants' Ring
4672,The Alliance Valiants' Ring
4673,The Horde Valiants' Ring
4674,Argent Pavilion
4676,Sunreaver Pavilion
4677,Silver Covenant Pavilion
4679,The Forlorn Cavern
4688,claytonio test area
4692,Quel'Delar's Rest
4710,Isle of Conquest
4722,Trial of the Crusader
4723,Trial of the Champion
4739,Runeweaver Square
4740,The Silver Enclave
4741,Isle of Conquest No Man's Land
4742,Hrothgar's Landing
4743,Deathspeaker's Watch
4747,Workshop
4748,Quarry
4749,Docks
4750,Hangar
4751,Refinery
4752,Horde Keep
4753,Alliance Keep
4760,The Sea Reaver's Run
4763,Transport: Alliance Gunship
4764,Transport: Horde Gunship
4769,Hrothgar's Landing
4809,The Forge of Souls
4812,Icecrown Citadel
4813,Pit of Saron
4820,Halls of Reflection
4832,Transport: Alliance Gunship (IGB)
4833,Transport: Horde Gunship (IGB)
4859,The Frozen Throne
4862,The Frozen Halls
4889,The Frost Queen's Lair
4890,Putricide's Laboratory of Alchemical Horrors and Fun
4891,The Sanctum of Blood
4892,The Crimson Hall
4893,The Frost Queen's Lair
4894,Putricide's Laboratory of Alchemical Horrors and Fun
4895,The Crimson Hall
4896,The Frozen Throne
4897,The Sanctum of Blood
4898,Frostmourne
4904,The Dark Approach
4905,Scourgelord's Command
4906,The Shadow Throne
4908,The Hidden Passage
4910,Frostmourne
4987,The Ruby Sanctum
4988,Northshire Falls
4989,Kitsapell Mine
4990,Ironforge Airfield
4991,Upper Marshes
4992,Dun Guldar
4993,Dun Guldar Pass
4994,Crambers Ranch
4995,Highlands Nook
4996,Longview Outpost
4997,Zulumar
4998,Burndural
4999,Mankrik's Village
5000,Rik'watha
5001,Revils Camp
5002,Central Tower
5003,Silverwind Cavern
5004,Ring of Strength
5005,Stonetalon Caverns
5006,Fort Airheart
5007,Springsocket
5008,Shadowbreak Ravine
5009,Squigglecord Outpost
5010,Anje'Watha
5011,Brogg's Hollow
5012,Shadowforge Excavation
5013,Stonetalon Peak
5014,Baradin Hold
5015,Gluk's Compound
5016,Tol Barad
5017,Glittermurk Mines
5018,Glittermurk Mines
5019,The Blazing Hills
5020,Alestone Estate
5021,The Charred Crescent
5022,Teles'aran
5023,Blackmaw Village
5025,Magleezer Lab
5026,Ruins of Ahepwa
5027,Weylin's Workshop
5028,Aru-Talis Site One
5029,Aru-Talis Site Two
5030,Aru-Talis Site Three
5031,Aru-Talis Site Four
5032,Izalnir's Camp
5033,Felstone Outpost
5034,Felstone Fortress
5035,The Grombolar
5036,Uldum
5037,Precipice of Elements
5038,Ashfall Post
